Id	SRR12237911	SRR12237910	SRR12237909	SRR12237908	SRR12237915	SRR12237914	SRR12237913	SRR12237912
ENSG00000213859.4	873.94	969.171	475	513	102.966	112.682	392.959	359.981
ENSG00000213860.4	8.01905	0	24.2419	37.3841	7.54621	32.7801	15.2322	16.3934
ENSG00000213862.4	605.43	529.067	1338.97	1405.14	630.269	637.696	823.047	752.484
ENSG00000213863.2	2.64119	5.46031	14.5074	12.8316	0	2.51977	1.83986	4.07912
ENSG00000213864.3	1.01422	0	2.02756	2.03604	2.02967	2.03628	0	0
ENSG00000213865.6	86.3648	72.6284	167.415	178.184	159.303	148.875	283.918	242.132
ENSG00000213866.3	2330.92	2255.73	1864.48	1905.39	2467.78	2529.04	1948.68	1901.82
ENSG00000213867.4	56.7701	63.0478	86.6511	76.782	52.9495	40.014	32.8903	36.7337
ENSG00000213871.3	1.06371	0	0	1.04892	2.07915	4.13526	1.056	1.05802
ENSG00000213872.3	4.70845	6.85934	5.00337	3.82168	0	0	1.00067	3.00199
ENSG00000213873.4	1.00271	0	2.13321	0	0	2.1351	1.00156	2.01853
ENSG00000213875.3	0	0	8.19695	5.7499	0	0	0	2.60092
ENSG00000213876.4	1	0	0	0	0	0	0	0
ENSG00000213877.3	0	0	1	1	0	0	0	1
ENSG00000213880.3	2.18479	2.00057	2.00047	4.00135	1.3175	1.19014	1.00011	1.02191
ENSG00000213881.3	10.9746	9.4574	10.19	10.5306	3.14018	2.09831	5.70099	5.59039
ENSG00000213882.2	0	0	1	0	0	0	0	0
ENSG00000213885.3	5.61174	6.81909	24.3726	20.8044	6.29627	5.64146	1.12028	10.1865
ENSG00000213886.3	3	0	0	0	0	0	0	3
ENSG00000213888.3	469.622	559.147	385.314	339.945	214.557	243.063	180.828	213.801
ENSG00000213889.9	13.0953	22.0611	128.861	154.548	73.1761	78.2675	213.977	223.121
ENSG00000213891.3	2.00349	0	5.00782	4.00569	0	4.00527	2.00291	0
ENSG00000213892.9	0	0	0	0	0	0	0	0
ENSG00000213896.4	0	0	0	0	0	0.985988	0	0
ENSG00000213900.2	0	0	1.00108	0	2.00149	0	0	0
ENSG00000213901.9	44.9876	30.9831	44.715	41.4208	144.587	133.581	83.6538	73.995
ENSG00000213903.7	626.038	688.747	395.815	356.325	1828.94	1916.37	1228.52	1115.77
ENSG00000213904.7	3.61853	3.619	24	46	2.41825	4	14.4758	9
ENSG00000213906.8	324.301	299.483	175.084	141.657	571.035	580.328	491.502	452.656
ENSG00000213908.4	0	0	0	0	0	0	0	0
ENSG00000213911.2	0	0	0	0	0	0	0	0
ENSG00000213916.2	0	0	0	0	0	0	0	0
ENSG00000213917.2	5.00483	1.09903	5.00143	5.00167	2.13894	2	1.00015	0
ENSG00000213918.9	1045.97	1016.57	1283.79	1220.43	1019.15	1059.1	1245.97	1239.07
ENSG00000213920.7	41.5506	56.8476	252.46	281.887	66.6455	94.2872	421.892	446.704
ENSG00000213921.6	0	1	1	0	2	0	1	1
ENSG00000213923.9	6911	6636	5930	6518	6898.92	6788.84	4971	4600.92
ENSG00000213924.3	53	35	65.0119	46	46	33	56	57
ENSG00000213925.3	1.06039	3.69464	6.75208	2.00308	0	1.12063	1.00104	2.28729
ENSG00000213926.3	0	0	0	0	0	0	0	0
ENSG00000213927.3	8.04707	0.170718	4.99398	2.94989	0	0	13.3324	5.44447
ENSG00000213928.7	239.234	219.483	180.702	184.588	306.018	311.422	440.152	503.33
ENSG00000213930.10	1053.29	1007.72	1647.66	1611.23	417.976	426.218	1365.99	1418.36
ENSG00000213931.4	0	0	127	146	0	0	0	0
ENSG00000213934.5	0	0	2.17161	0	0	0	0	0
ENSG00000213935.3	3.73443	1.44385	2.02183	0	0	1.00935	0	1.00768
ENSG00000213937.3	65	71	3	5	83	91	46	38
ENSG00000213938.3	0	0	3.07421	5.1194	4.10562	7.11901	2.03817	0
ENSG00000213939.4	134.122	127.93	40.4541	54.1091	38.2247	28.8887	39.6106	28.9999
ENSG00000213940.4	2	0	0	0	1	2	0	0
ENSG00000213942.3	10.4101	8.15511	3.12165	9.47718	0	3.12309	1.01692	2.12257
ENSG00000213943.3	52.6395	54.4354	30.0615	23.8117	9.02602	9.0692	110.914	110.376
ENSG00000213946.3	1.01657	1.01541	1.01476	0	3.06996	3.04926	1.01569	1.01591
ENSG00000213949.7	138.079	115.893	1434.24	1435.11	237.639	187.621	254.523	263.461
ENSG00000213950.2	1.00332	2.00687	2.00697	5.02014	2.00907	0	1.42431	0
ENSG00000213954.3	189.97	191.454	148.265	166.906	137.185	149.795	132.619	98.8059
ENSG00000213956.4	6.10664	1.0191	5.06445	3.04701	3.04483	1.01488	1.01569	3.03954
ENSG00000213958.2	0	0	0	0	3.01694	3.01588	4.57826	3.7734
ENSG00000213959.2	0	0	0	0	3	0	0	0
ENSG00000213962.2	2.002	1.00104	0	1.00119	9.01151	8.01093	0	0
ENSG00000213963.5	48.6547	52.3884	46.2106	69.5743	215.261	212.035	169.564	141.832
ENSG00000213964.3	0	0	0	0	0	0	0	0
ENSG00000213965.3	4041.65	3749.87	1418.24	1438.39	1083.47	1094.62	1497.2	1471.14
ENSG00000213967.9	0	0	342.857	375.302	107.649	118.178	242.709	229.77
ENSG00000213970.3	3.08731	5.16693	2.06135	1.04308	2.07046	0	4.12179	1.03409
ENSG00000213971.6	104.078	118.34	151.296	156.028	94.6708	90.0692	252.585	266.671
ENSG00000213972.3	1.0001	0	1.00145	0	0	0	0	0
ENSG00000213973.7	30.5023	27.364	365.888	388.234	35.6866	51.3714	18.1249	35.7685
ENSG00000213976.4	21.4075	16.0879	144.7	126.163	340.199	341.973	141.968	150.131
ENSG00000213977.6	2486.95	2306.5	1759.02	1822.04	1552.01	1725.58	1322.59	1326.6
ENSG00000213979.3	1.00775	0	1.00945	2.0199	0	1.015	2.04392	2.06426
ENSG00000213981.7	19.2577	13.3774	12.1751	18.3097	55.1462	53.8637	12.4938	11.565
ENSG00000213983.10	3360.72	3340.7	2063.19	1939.74	5379.37	5108.21	5859.84	5934.92
ENSG00000213985.4	0	2.19439	0	3.23809	2.16781	3.2628	2.1792	0
ENSG00000213987.4	0	0	1	0	0	0	1	0
ENSG00000213988.8	2.02167	0	2.01764	3.01021	0	2.25889	7.14314	1.01851
ENSG00000213994.3	2	6	2	7	0	1	4	5
ENSG00000213995.10	3424	3050	2182	2154	3215.98	3323.96	4508.99	4417
ENSG00000213996.11	0	3	74.2068	75.2903	0	0	16.6192	12.1283
ENSG00000213997.3	53	53	20	13	13	16	79	79
ENSG00000213999.14	2.26227	8.17504	3.59134	9.70851	44.6185	26.8942	40.2116	53.8117
ENSG00000214003.2	1.00337	0	0	1.00556	0	2.00502	1.00359	0
ENSG00000214009.2	5.00275	1.00099	2.00132	0	1.00068	3.00271	2.00296	1.00093
ENSG00000214012.4	48.6364	34.0961	20.7826	22.2095	2.00589	3.01291	57.9646	77.2705
ENSG00000214013.8	262.484	228.268	172.74	162.687	613.5	624.655	783.18	668.051
ENSG00000214015.3	0	0	0	0	0	0	0	0
ENSG00000214016.3	167.173	175.2	383.843	421.206	135.818	148.669	182.475	156.69
ENSG00000214018.3	8.07984	1.01111	4.06086	8.09661	184.051	163.772	1.01279	0
ENSG00000214019.2	1.01144	1.01213	1.01206	1.01287	0	2.03109	2.02885	2.02706
ENSG00000214020.3	0	0	1	3	0	0	0	0
ENSG00000214021.14	889.205	874.877	581.884	548.711	3567.45	3822.07	710.503	685.778
ENSG00000214022.10	13252	12235.4	9129.65	9409.76	4050.57	3785	4670.79	4434.78
ENSG00000214024.2	0	0	1	0	1	0	0	0
ENSG00000214025.2	0	0	0	0	0	0	0	0
ENSG00000214026.9	2557	2573	2676	2801	1187	1131	1679	1679
ENSG00000214027.3	390.279	383.782	385.004	300.246	301.054	289.699	322.24	295.957
ENSG00000214029.4	984.149	1022.89	686.206	792.114	1175.41	1224.74	775.951	832.298
ENSG00000214031.2	43.8749	42.4194	37.7716	37.7602	42.6067	23.0847	41.3786	61.7487
ENSG00000214035.3	0	0	0	0	0	1.00128	0	2.00174
ENSG00000214039.7	12.1973	10.054	15.9173	11.0502	18.4331	10.5419	11.0952	16.5691
ENSG00000214041.4	0	4.00316	2.00163	1.00098	1.00176	2.00095	3.00199	1.00031
ENSG00000214042.1	0	0	0	0	0	0	0	0
ENSG00000214043.6	0	0	0	0	0	0	0	0
ENSG00000214045.3	0	0	0	1.0067	0	0	0	1.00201
ENSG00000214046.7	3604.06	3453.13	3150	3142.13	2493.03	2530.86	4819.25	4962.6
ENSG00000214047.4	0	0	0	1.00102	2.00232	1.00069	1.00017	0
ENSG00000214049.6	4.54889	14	20.0608	14.0455	12.0252	3.41653	3.43135	7.98338
ENSG00000214050.6	908.142	824.887	628.29	537.073	315.55	273.454	388.857	333.056
ENSG00000214051.3	0	0	0	0	0	0	0	0
ENSG00000214062.5	5.0193	6.02183	1.00381	3.02461	1.00774	0	0	0
ENSG00000214063.9	392	435	1143	1017	731	684	1017	1147
ENSG00000214064.3	0	0	0	0	0	0	0	0
ENSG00000214067.2	0	1	0	1.00006	0	1	0	0
ENSG00000214070.3	1	1	0	2	0	1	2	3
ENSG00000214071.4	0	0	0	0	0	0	0	0
ENSG00000214073.2	0	0	1.63191	1.00212	1.07776	0	0	1.00284
ENSG00000214074.3	0	0	0	0	0	0	2	0
ENSG00000214076.3	351.947	299.882	525.514	618.27	2.01027	0	36.2693	23.0495
ENSG00000214077.4	0	0	17.2787	17.4479	1.07477	0	0	0
ENSG00000214078.10	6033.52	5796.56	4738.85	4521.13	1350.99	1319.63	4632.06	4505.36
ENSG00000214081.6	38.0246	48.8889	148.993	210.913	10.4489	8.46661	28.7533	29.49
ENSG00000214087.7	2194.14	2079.33	2028.97	2121.71	3257.26	3344.91	1916.32	1807.56
ENSG00000214089.3	5.16838	8.05047	3.01509	5.50995	1.00679	5.0198	5.02501	2.05948
ENSG00000214093.3	2.00042	3.00145	9.00796	4.00197	7.00535	2.00102	3.00181	5.00239
ENSG00000214097.4	6	3	3	7	2	3	9	11
ENSG00000214100.7	0	0	0	0	4	9	0	0
ENSG00000214102.6	5	5	22.4062	14.3021	10.1167	11.1182	12.2489	10
ENSG00000214106.6	624.258	648.71	464.738	536.438	154.301	154.81	124.653	105.92
ENSG00000214107.6	0	0	0	0	0	0	0	0
ENSG00000214108.4	0	1.0119	1.01389	0	1.01551	0	2.02708	1.01526
ENSG00000214110.3	114.563	145.193	132.213	143.243	27.6836	20.4548	107.279	135.357
ENSG00000214111.3	0	0	0	1.00182	0	0	0	0
ENSG00000214113.9	1084.02	1032.36	1221.53	1264.71	769.063	818.344	1278.61	1269.75
ENSG00000214114.7	3833.96	3516.87	4421.63	4069.81	2069.27	2115.79	2775.22	2842.69
ENSG00000214121.4	2.00485	1.00263	3.01041	1.00121	22.0653	30.1162	9.01481	2.00555
ENSG00000214124.3	0	0	0	0	0	1	0	0
ENSG00000214125.2	5	1.00032	0	0	0	1.00023	1	0
ENSG00000214128.9	63.0861	64.9946	54.9867	65.0263	66.0427	67.6253	75.3863	51.1761
ENSG00000214132.4	1.08595	0	0	1.08517	2.17132	2.14625	1.09909	0
ENSG00000214135.7	2659.25	2295.16	4294.43	4606.54	1530.44	1604.52	2192.55	2380.25
ENSG00000214140.9	16	15	14.5843	12	8	15	21	11
ENSG00000214141.4	5	3	0	0	1	0	0	0
ENSG00000214142.2	3.00046	1.02661	1.09067	3.74391	8.31082	3.42496	5.22375	6.40723
ENSG00000214144.3	5.06588	5.11782	5.60636	4.00225	3.9026	6.00273	8.00703	2.07984
ENSG00000214145.5	47.368	67.4666	13.9229	13.3054	23.6037	18.8028	36.8289	31.1251
ENSG00000214146.2	0	3	15	18	0	3	11	9
ENSG00000214147.2	2	1.00246	0	0	0	1.00048	0	0
ENSG00000214160.8	3282	3267	3608	3661	946	860	1626	1486
ENSG00000214161.3	0	0	0	0	0	0	0	0
ENSG00000214174.7	1165.23	1126.5	334.385	344.782	769.611	793.566	555.887	404.246
ENSG00000214176.8	439.475	442.457	567.683	495.214	1043.71	1015.03	674.658	666.177
ENSG00000214178.3	1.00021	1.00021	1.10094	0	1.00027	1.00038	1.0003	0
ENSG00000214182.5	1683.41	1622.76	5247.35	5699.35	2592.91	2957.67	4160.84	4572.02
ENSG00000214184.3	9	27	17	19	19	22	26	21
ENSG00000214185.3	42.695	13.5202	22.9131	9.35457	8.32378	16.6222	19.667	21.8055
ENSG00000214188.8	142.253	73.6775	9.36559	2.08559	4.72176	4.70564	7.28945	12.607
ENSG00000214189.7	72.4816	55.572	373.025	332.192	39.9806	47.8755	296.721	289.819
ENSG00000214190.2	3	1	4	3	0	0	2	0
ENSG00000214192.3	264.118	212.06	233.818	177.338	151.788	194.541	111.267	137.412
ENSG00000214193.8	124.813	120.837	937.992	1080.78	289.228	259.372	603.352	700.846
ENSG00000214194.7	3160	2947.98	5285	5341.95	2018	2049	1895	1832
ENSG00000214195.4	2.03991	2.03938	7.17416	4.08851	1.02088	3.07495	17.3563	11.2345
ENSG00000214198.6	148	119	88.0668	87.9537	112.551	112.547	135.716	77.6375
ENSG00000214199.3	19.6194	21.6897	72.806	70.1105	25.5725	16.3965	32.6362	34.1086
ENSG00000214200.2	0	1.00029	0	0	0	0	1.00227	0
ENSG00000214203.4	4.51529	5.7058	12.1614	11.0201	13.3779	14.6524	7.07103	6.33394
ENSG00000214204.4	1.00203	1.05381	4.46231	3.01494	2.00383	1.00796	0	1.00207
ENSG00000214207.2	1.38176	0	3.5054	4.34168	0	0	2.70738	3.58314
ENSG00000214210.4	3.00195	4.62152	4.74507	0	7.10102	6.60929	1.11219	1.09789
ENSG00000214211.2	0	0	0	0	0	1.64824	1.01142	0
ENSG00000214212.7	19	15	4	8	48	63	22	19
ENSG00000214215.3	0	7	9	8	0	0	5	1
ENSG00000214216.9	0	0	0	0	0	0	0	0
ENSG00000214222.2	2.15158	1.07665	2.15662	2.15476	0	4.27024	2.16562	1.07978
ENSG00000214223.4	4694.23	4184.01	7163.59	7365.75	2494.06	2409.7	6272.08	5877.42
ENSG00000214226.7	172	196	40	26	97	95	169	193
ENSG00000214237.8	0	0	1	0	0	0	2	2
ENSG00000214243.3	1.1676	1.15343	9.69113	11.0511	11.2236	8.86858	23.1016	17.2958
ENSG00000214244.4	1.33018	2.0287	3.03903	2.18599	0	2.46423	3.03643	0
ENSG00000214245.3	0	0	0	0	0	0	0	0
ENSG00000214248.2	147.48	142.904	112.992	127.324	23.1058	30.9595	124.217	142.993
ENSG00000214249.3	5.54644	2.06795	1.03737	1.0466	2.00721	0	0	1.04306
ENSG00000214252.4	1	0	0	2.1644	0	0	0	0
ENSG00000214253.7	3348	3447	6993	7226	2904	3035	2299	2364
ENSG00000214254.3	0	0	0	0	0	0	0	0
ENSG00000214255.5	0	0	1.12472	2.00188	1.00055	0	1.06811	2.00094
ENSG00000214259.3	0	0	1.00082	0	1.00075	0	0	0
ENSG00000214262.4	0	0	0	0	0	0	0	0
ENSG00000214263.2	51.8702	52.9483	87.4908	116.991	29.3563	35.9821	50.2026	42.5347
ENSG00000214264.4	2.21484	0	0	1.09317	2.16854	2.20248	1.08892	0
ENSG00000214265.10	693.436	722.701	318.555	312.521	578.705	523.062	114.831	106.343
ENSG00000214266.2	0	0	0	0	0	0	0	0
ENSG00000214268.2	0	1.0076	2.58092	0	0	1.29397	0	0
ENSG00000214269.3	3.00407	6.03176	1.00322	9.01905	4.00818	5.02787	4.01132	3.00428
ENSG00000214273.4	13.0108	7.5027	36.8694	68.4828	38.1485	48.9024	53.0304	43.6546
ENSG00000214274.8	319.645	303.801	2145.54	2231.03	44.9955	40.8505	1.07406	0
ENSG00000214278.4	0	0	0	0	1.00112	1	0	0
ENSG00000214279.11	87	72	45	68	34	20	119	150
ENSG00000214280.3	27.0694	21.686	36.2283	36.9935	16.588	22.8309	47.3711	55.3126
ENSG00000214281.3	1.00051	0	2.00162	1.00102	0	0	1.00098	8.0058
ENSG00000214282.3	14.1558	17.1478	7.1978	2.03547	0	0	32.4156	32.2133
ENSG00000214283.4	0	0	0	1.00054	0	0	0	0
ENSG00000214285.2	0	0	0	0	1	1	0	1
ENSG00000214286.2	7.07039	1.00953	3.02199	7.09544	1.01462	3.04865	0	1.00517
ENSG00000214288.4	0	0	0	0	0	0	21.3992	9.00437
ENSG00000214289.2	0	0	2.20328	3.87626	0	0	0	2.82243
ENSG00000214290.6	1	0	9	9.03687	58	55	546.495	429.672
ENSG00000214293.7	376.651	387	581.496	502	440.221	434.951	399.399	384.381
ENSG00000214295.4	4	5	28	26	0	0	0	0
ENSG00000214297.3	3.01163	2.00483	1.00263	4.01246	1.00287	0	0.999851	1.00238
ENSG00000214298.3	0	0	0	0	2	0	0	0
ENSG00000214300.7	126.481	131.455	314.157	325.086	194.533	172.111	166.502	122.765
ENSG00000214301.4	0	0	0	0	0	0	0	0
ENSG00000214305.4	64.3103	67.3677	51.4542	57.0751	68.1062	44.3238	56.8904	58.9119
ENSG00000214309.4	147	160.646	120	122	78	87.191	190	158
ENSG00000214313.7	7	4	81.0408	70.8432	0	0	0	0
ENSG00000214318.3	1	2	0	1	1	0	0	0
ENSG00000214319.2	1.65873	0	4.55687	0	0	0	0	0
ENSG00000214321.3	0	0	1.0031	0	1.00518	0	1.00534	0
ENSG00000214322.3	0	1.06025	1.09989	1.08111	0	2.14623	2.13566	0
ENSG00000214324.4	0	0	0	0	0	0	3	0
ENSG00000214326.2	1	0	0	0	0	0	0	0
ENSG00000214329.6	0	0	0	0	0	0	1	0
ENSG00000214330.4	0	0	1	0	0	0	0	0
ENSG00000214331.7	140.916	149.454	178.044	184.829	94.5896	93.9184	101.333	94.8089
ENSG00000214335.3	0	1.00252	0	3.17837	1.0042	1.00221	0	1.03652
ENSG00000214336.4	43.1136	41.4634	4.47047	2.06673	4.31205	2.17459	44.6153	53.9547
ENSG00000214338.9	0	0	5.09016	9.11099	15.6495	9.22318	384.328	534.963
ENSG00000214342.2	0	0	0	0	0	0	0	0
ENSG00000214344.4	0	1.00168	4.01376	7.02265	2.0043	8.06886	3.01023	0
ENSG00000214347.6	0	0	0	0	0	0	0	0
ENSG00000214351.5	0	0	0	0	0	0	0	0
ENSG00000214353.6	99.7914	99.1305	112.744	118.899	100.311	105.672	144.716	104.52
ENSG00000214354.3	0	0	0	0	0	0	1.00985	2.03468
ENSG00000214357.7	1576.09	1500.56	3987.84	3251	11830	11831	18627.3	20700
ENSG00000214359.3	6	2	1	7	1	5	0	1
ENSG00000214360.4	1	3	0	0	0	2	1	0
ENSG00000214362.2	9.02448	6.01844	12.7844	13.4892	0	5.01287	3.0109	1.00296
ENSG00000214366.4	4.0999	0	0	0	0	0	0	0
ENSG00000214367.6	2464.53	2262.64	2057.69	2017.33	2191.46	2334.62	1801.8	1997.32
ENSG00000214369.2	24.5154	14.6732	32.4942	26.2929	20.964	21.8929	21.6371	17.6187
ENSG00000214374.2	0	0	1	0	0	1	1.00024	0
ENSG00000214376.5	0	2	16	15	8	4	27	24
ENSG00000214380.4	0	0	0	1.00675	0	0	0	0
ENSG00000214381.4	13.6332	10.8354	16.1123	16.7163	15.8813	13.0152	11.03	9.78116
ENSG00000214389.2	5855.64	5362.83	20274.8	22945.6	4986.25	4906.05	5639.25	5534.06
ENSG00000214391.3	119.011	117.537	123.155	113.269	110.456	99.7306	117.847	99.8434
ENSG00000214401.4	154.848	176.273	51.0743	70.031	205.026	208.987	63.3396	67.3713
ENSG00000214402.6	0	0	20	13.03	1	2	2	2.22248
ENSG00000214405.3	0	0	0	0	0	0	0	0
ENSG00000214407.3	0	0	0	0	0	0	0	0
ENSG00000214413.6	578	452.426	525	541	1032.86	918.92	695	653.903
ENSG00000214414.8	1	0	0	0	0	0	0	0
ENSG00000214415.3	0	0	0	0	0	0	0	0
ENSG00000214417.4	2.09015	1.0927	5.29991	0	3.03458	1.00543	5.7882	0
ENSG00000214424.5	2.15427	3.16609	1.04818	1.04737	1.0649	4.20525	3.15137	5.20278
ENSG00000214425.5	1022.01	1191.73	4101.04	4412.02	1335.74	1267.24	4258.52	4000.77
ENSG00000214428.3	1	0	1	0	0	0	0	0
ENSG00000214429.3	1	0	1.0923	0	1	0	59	48
ENSG00000214432.8	10.395	12.6874	23.1971	8.80474	40.062	25.5664	28.8878	25.4334
ENSG00000214433.4	15	17.8304	20.1848	17	9.55284	6.21575	70.3793	64.5753
ENSG00000214434.2	1.0061	0	1.00758	0	0	2.00837	0	0
ENSG00000214435.6	0	0	1543.83	1521.55	215.102	241.625	489.549	765.165
ENSG00000214439.3	57.3717	66.1003	79.3079	79.2755	50.827	50.5101	78.4221	46.4138
ENSG00000214447.4	175.5	154.341	22.5	20.5	237.5	208.252	245.5	239
ENSG00000214455.4	4821.61	4574.77	2009.88	2040.93	3347.08	3601.84	573.018	570.726
ENSG00000214456.7	7.29996	14.5012	274.911	265.198	28.4774	32.372	17.7557	21.6196
ENSG00000214457.3	0	0	1	0	0	0	0	1
ENSG00000214460.3	4.06275	0	2.04114	3.05025	0	1.01656	1.01484	0
ENSG00000214465.3	3.02447	4.03481	1.00761	1.00631	1.00519	0	0	1.00445
ENSG00000214484.3	1.00035	2.02199	2.00033	0	0	1.0002	0	0
ENSG00000214485.6	9842.8	8969.61	24817.6	25997.3	7146.15	7605.97	22849.7	21440.8
ENSG00000214487.3	1.43498	0	1.29723	0	0	0	0	0
ENSG00000214491.7	40.6793	45.902	50.5317	30.6481	46.0458	44.9116	64.0119	64.9073
ENSG00000214510.8	0	0	0	0	0	0	16.0474	20.0819
ENSG00000214511.3	1	0	0	2	0	2	0	0
ENSG00000214513.3	25.5491	29.3108	31.2911	36.7795	28.9692	35.1296	76.8456	86.7095
ENSG00000214514.6	10.7359	11.324	24.3414	18.3615	77.2152	62.0734	16.4051	9.88647
ENSG00000214517.7	4708	4627	2241	2208	3744	3342	3742	3651
ENSG00000214518.3	0	0	0	0	0	0	0	0
ENSG00000214525.4	0	0	0	1.09272	1.42617	0	1	0
ENSG00000214526.3	0	0	2.00033	0	1.00072	3.00106	0	0
ENSG00000214530.6	2051.95	2029.49	831.897	835.337	1073.19	1052.46	4872	5286.26
ENSG00000214533.3	1.00046	3.00246	0	0	3	5	1.00069	0
ENSG00000214534.4	3	2	30.6912	33.2501	54.0883	40.8205	7.77388	19
ENSG00000214535.3	681.122	644.083	1210.15	1366.82	503.388	542.54	765.819	757.057
ENSG00000214541.3	43.2691	43.0021	56.1932	71.2231	50.6055	31.7903	31.6688	35.0878
ENSG00000214544.6	108.048	71.3005	37.7517	22.9022	70.4369	47.2588	80.4951	53.5136
ENSG00000214546.3	7	8	9	17	2	2	3	1
ENSG00000214548.13	0	0	0	0	1.00059	0	86.0022	17
ENSG00000214549.2	0	0	0	0	1.03018	1.03349	0	0
ENSG00000214552.4	0	0	1.09251	0	0	0	0	0
ENSG00000214553.8	49.4329	45	2.00893	3.01562	8.20184	13.3442	6	3.03084
ENSG00000214558.4	1.21062	2.49057	0	0.869375	15.1556	17.6808	4.96869	0
ENSG00000214559.3	13.3329	19.5954	4.34536	16.7844	12.895	9.94682	9.71712	15.3489
ENSG00000214560.4	0	0	0	0	0	1	0	0
ENSG00000214561.3	2.03329	2.02091	0	3.0259	1.34786	0.996672	4.78941	3.63223
ENSG00000214562.12	68.3729	84.4328	322.979	359.38	156.16	173.583	264.775	280.85
ENSG00000214563.2	1.00007	9.0006	1.0001	5.00059	2	1.00011	5.83361	7.00113
ENSG00000214575.8	89.1513	89.0251	17	20	309.788	338.999	40.7997	56.1309
ENSG00000214578.5	1.07202	0	19.8179	14.1438	135.816	131.534	20.6386	19.7526
ENSG00000214581.4	0	0	0	0	0	0	0	0
ENSG00000214584.3	0	0	1.22552	2.49213	0	0	7.81258	8.7845
ENSG00000214593.3	0	0	3.61488	1.27843	0	0	2.06495	1.03333
ENSG00000214595.10	564	486	335	264	913	905	618	608
ENSG00000214602.3	0	1	0	0	0	0	0	0
ENSG00000214604.3	0	0	1	2.00007	1.00007	0	0	0
ENSG00000214607.2	0	0	0	0	0	0	0	0
ENSG00000214612.3	1.01211	0	1.00921	0	0	2.0282	1.0043	5.04743
ENSG00000214614.2	4.00E-06	7.99E-07	0	1	0	0	0	0
ENSG00000214617.8	398.391	433.589	745.699	700.099	52.9554	70.4694	57.8617	54.368
ENSG00000214626.2	1	1	0	0	0	1	0	0
ENSG00000214628.3	0	0	0	0	0	0	0	0
ENSG00000214629.3	1.01007	2.01983	1.02606	3.10081	1.13027	1.009	3.5922	4.04111
ENSG00000214641.3	0	0	0	2.0154	0	1	0	0
ENSG00000214642.1	0	0	0	0	0	0	0	0
ENSG00000214643.5	0	0	0	0	0	0	0	0
ENSG00000214646.7	2.45704	4.92406	6.59725	9.08471	0	3.79222	2.49971	1.22744
ENSG00000214650.2	47.0931	21.8765	33.1429	32.8816	85.7839	77.1287	24.1137	29.7744
ENSG00000214651.4	0	1	1	0	0	1	4	2
ENSG00000214652.5	190.475	160.815	379.9	350.102	2.06509	2.07275	1.03433	0
ENSG00000214653.4	5.7172	4.77031	1.12117	0	5.93016	10.6322	7.95877	3.42232
ENSG00000214654.6	491	469	314	307	588	634	670	674
ENSG00000214655.9	4439.85	3936.79	3855.46	3581.49	7134.16	6769.73	7836.75	7087.88
ENSG00000214657.4	0	1.00093	6.00571	0	0	1.00168	1.00297	0
ENSG00000214659.4	0	0	0	1	0	0	0	1.00004
ENSG00000214660.6	0	0	0	0	0	0	0	0
ENSG00000214668.4	0	0	0	0	0	0	0	0
ENSG00000214669.3	0	0	0	0	0	0	0	0
ENSG00000214671.4	1.49266	0	1.00025	0	0	0	0	0
ENSG00000214676.4	0	0	1	0	0	0	0	0
ENSG00000214681.3	0	0	0	0	0	0	0	0
ENSG00000214684.2	0	0	0	0	0	0	0	0
ENSG00000214686.4	0	0	0	1	0	0	0	0
ENSG00000214688.4	8	1	34	31	556.553	510.225	156.123	173.372
ENSG00000214691.7	0	0	0	0	0	0	2	4
ENSG00000214694.9	4	3.00046	6.46008	13	28.9039	37.0372	20.0093	36.0304
ENSG00000214695.3	8.36195	16.4092	3.71307	6.80873	9.18102	4.66151	6.7488	1.91661
ENSG00000214700.5	1	1	4	7	3	3	0	2
ENSG00000214702.6	5.05E-05	9.41E-06	64.3288	6.06E-08	7.59E-06	0	0.000205651	9.06E-07
ENSG00000214706.9	3958.54	4031.1	5449.72	5274.42	1659.43	1575.05	1860.07	2189.22
ENSG00000214708.4	35.3375	40.4017	56.4426	47.6431	15.2016	13.1483	44.1466	31.5456
ENSG00000214711.8	71	62.0582	2.00089	2.00085	35.0465	40.0973	50.0164	73.0791
ENSG00000214717.8	1237.83	1143.76	3235.41	3594.05	2888.2	2941.22	5259.01	5493.55
ENSG00000214719.10	6.45042	4.63312	28.4687	26.5746	11.0789	11.5602	7.07779	14.3595
ENSG00000214720.4	1	1	0	0	0	0	0	1.00023
ENSG00000214725.6	65	68	46	69	36	27	400	425
ENSG00000214727.2	4.0242	2.01341	2	8.01541	3.00756	2.01515	5.03108	2.01222
ENSG00000214732.2	0	0	0	0	0	0	0.709093	0
ENSG00000214733.7	4	1	6	3	0	0	18	17
ENSG00000214736.6	6137.07	5698.36	7953.27	7720.49	4129.13	3950.29	3649.78	3725.97
ENSG00000214743.4	133	135	99	120	67	54	45	71
ENSG00000214745.2	0	1.00019	0	1	0	0	0	0
ENSG00000214748.2	0	0	0	0	0	0	0	0
ENSG00000214753.2	7260.44	7565.21	8725	8338.71	7129	7420.61	10289.5	10422.9
ENSG00000214754.3	2.01056	0	0	0	0	0	0	0
ENSG00000214756.6	250.042	196.653	479.087	529.366	111.622	104.474	585.64	644.676
ENSG00000214759.3	0	0	0	0	0	0	0	0
